-4.91E-04,0,,-4.91E-04,4.00E-02,,-1.23E-03,0,,-1.23E-03,1.60E-02,,-1.23E-03,-2.40E-02,,-1.23E-03,8.00E-03,,-1.23E-03,-2.00E-02,,-1.23E-03,4.00E-02
-4.91E-04,0,,-4.91E-04,2.00E-02,,-1.23E-03,0,,-1.23E-03,1.60E-02,,-1.23E-03,-3.20E-02,,-1.23E-03,8.00E-03,,-1.23E-03,-2.00E-02,,-1.23E-03,4.00E-02
-4.90E-04,2.00E-02,,-4.90E-04,2.00E-02,,-1.23E-03,0,,-1.23E-03,1.60E-02,,-1.23E-03,-3.20E-02,,-1.23E-03,1.60E-02,,-1.23E-03,-2.00E-02,,-1.23E-03,2.00E-02
-4.90E-04,0,,-4.90E-04,0,,-1.23E-03,0,,-1.23E-03,1.60E-02,,-1.23E-03,-4.00E-02,,-1.23E-03,8.00E-03,,-1.23E-03,-2.00E-02,,-1.23E-03,4.00E-02
-4.90E-04,-2.00E-02,,-4.90E-04,2.00E-02,,-1.22E-03,8.00E-03,,-1.22E-03,1.60E-02,,-1.22E-03,-4.00E-02,,-1.22E-03,8.00E-03,,-1.22E-03,-2.00E-02,,-1.22E-03,4.00E-02
-4.89E-04,0,,-4.89E-04,2.00E-02,,-1.22E-03,0,,-1.22E-03,1.60E-02,,-1.22E-03,-4.00E-02,,-1.22E-03,8.00E-03,,-1.22E-03,-2.00E-02,,-1.22E-03,4.00E-02
-4.89E-04,4.00E-02,,-4.89E-04,0,,-1.22E-03,8.00E-03,,-1.22E-03,1.60E-02,,-1.22E-03,-4.00E-02,,-1.22E-03,8.00E-03,,-1.22E-03,2.00E-02,,-1.22E-03,2.00E-02
-4.88E-04,4.00E-02,,-4.88E-04,2.00E-02,,-1.22E-03,-8.00E-03,,-1.22E-03,1.60E-02,,-1.22E-03,-4.00E-02,,-1.22E-03,8.00E-03,,-1.22E-03,-2.00E-02,,-1.22E-03,2.00E-02
-4.88E-04,2.00E-02,,-4.88E-04,2.00E-02,,-1.22E-03,-8.00E-03,,-1.22E-03,1.60E-02,,-1.22E-03,-3.20E-02,,-1.22E-03,8.00E-03,,-1.22E-03,-2.00E-02,,-1.22E-03,2.00E-02
-4.88E-04,2.00E-02,,-4.88E-04,-2.00E-02,,-1.22E-03,-1.60E-02,,-1.22E-03,1.60E-02,,-1.22E-03,-2.40E-02,,-1.22E-03,0,,-1.22E-03,-2.00E-02,,-1.22E-03,4.00E-02
-4.87E-04,2.00E-02,,-4.87E-04,0,,-1.22E-03,-1.60E-02,,-1.22E-03,1.60E-02,,-1.22E-03,-1.60E-02,,-1.22E-03,8.00E-03,,-1.22E-03,-2.00E-02,,-1.22E-03,4.00E-02
-4.87E-04,0,,-4.87E-04,2.00E-02,,-1.22E-03,-2.40E-02,,-1.22E-03,1.60E-02,,-1.22E-03,-1.60E-02,,-1.22E-03,8.00E-03,,-1.22E-03,-4.00E-02,,-1.22E-03,4.00E-02
-4.86E-04,-4.00E-02,,-4.86E-04,2.00E-02,,-1.22E-03,-2.40E-02,,-1.22E-03,1.60E-02,,-1.22E-03,-1.60E-02,,-1.22E-03,8.00E-03,,-1.22E-03,-6.00E-02,,-1.22E-03,2.00E-02
-4.86E-04,-2.00E-02,,-4.86E-04,6.00E-02,,-1.22E-03,-2.40E-02,,-1.22E-03,1.60E-02,,-1.22E-03,-8.00E-03,,-1.22E-03,8.00E-03,,-1.22E-03,-4.00E-02,,-1.22E-03,2.00E-02
-4.86E-04,0,,-4.86E-04,4.00E-02,,-1.21E-03,-3.20E-02,,-1.21E-03,1.60E-02,,-1.21E-03,0,,-1.21E-03,8.00E-03,,-1.21E-03,-6.00E-02,,-1.21E-03,2.00E-02
-4.85E-04,0,,-4.85E-04,0,,-1.21E-03,-3.20E-02,,-1.21E-03,8.00E-03,,-1.21E-03,-8.00E-03,,-1.21E-03,8.00E-03,,-1.21E-03,-6.00E-02,,-1.21E-03,2.00E-02
-4.85E-04,-2.00E-02,,-4.85E-04,2.00E-02,,-1.21E-03,-3.20E-02,,-1.21E-03,1.60E-02,,-1.21E-03,-8.00E-03,,-1.21E-03,8.00E-03,,-1.21E-03,-8.00E-02,,-1.21E-03,2.00E-02
-4.84E-04,-2.00E-02,,-4.84E-04,4.00E-02,,-1.21E-03,-2.40E-02,,-1.21E-03,1.60E-02,,-1.21E-03,-8.00E-03,,-1.21E-03,8.00E-03,,-1.21E-03,-6.00E-02,,-1.21E-03,4.00E-02
-4.84E-04,-2.00E-02,,-4.84E-04,2.00E-02,,-1.21E-03,-2.40E-02,,-1.21E-03,1.60E-02,,-1.21E-03,-1.60E-02,,-1.21E-03,8.00E-03,,-1.21E-03,-6.00E-02,,-1.21E-03,2.00E-02
-4.84E-04,0,,-4.84E-04,0,,-1.21E-03,-1.60E-02,,-1.21E-03,1.60E-02,,-1.21E-03,-1.60E-02,,-1.21E-03,8.00E-03,,-1.21E-03,-6.00E-02,,-1.21E-03,4.00E-02
-4.83E-04,0,,-4.83E-04,2.00E-02,,-1.21E-03,-1.60E-02,,-1.21E-03,1.60E-02,,-1.21E-03,-1.60E-02,,-1.21E-03,8.00E-03,,-1.21E-03,-4.00E-02,,-1.21E-03,2.00E-02
-4.83E-04,-2.00E-02,,-4.83E-04,0,,-1.21E-03,-8.00E-03,,-1.21E-03,1.60E-02,,-1.21E-03,-1.60E-02,,-1.21E-03,8.00E-03,,-1.21E-03,-4.00E-02,,-1.21E-03,2.00E-02
-4.82E-04,2.00E-02,,-4.82E-04,0,,-1.21E-03,-8.00E-03,,-1.21E-03,1.60E-02,,-1.21E-03,-1.60E-02,,-1.21E-03,8.00E-03,,-1.21E-03,-4.00E-02,,-1.21E-03,4.00E-02
-4.82E-04,-6.00E-02,,-4.82E-04,4.00E-02,,-1.21E-03,0,,-1.21E-03,1.60E-02,,-1.21E-03,-2.40E-02,,-1.21E-03,8.00E-03,,-1.21E-03,-4.00E-02,,-1.21E-03,2.00E-02
-4.82E-04,-2.00E-02,,-4.82E-04,0,,-1.20E-03,8.00E-03,,-1.20E-03,1.60E-02,,-1.20E-03,-1.60E-02,,-1.20E-03,8.00E-03,,-1.20E-03,-4.00E-02,,-1.20E-03,2.00E-02
-4.81E-04,-4.00E-02,,-4.81E-04,2.00E-02,,-1.20E-03,1.60E-02,,-1.20E-03,1.60E-02,,-1.20E-03,-1.60E-02,,-1.20E-03,8.00E-03,,-1.20E-03,-4.00E-02,,-1.20E-03,4.00E-02
-4.81E-04,-2.00E-02,,-4.81E-04,0,,-1.20E-03,8.00E-03,,-1.20E-03,1.60E-02,,-1.20E-03,-1.60E-02,,-1.20E-03,8.00E-03,,-1.20E-03,-2.00E-02,,-1.20E-03,2.00E-02
-4.80E-04,-4.00E-02,,-4.80E-04,2.00E-02,,-1.20E-03,8.00E-03,,-1.20E-03,1.60E-02,,-1.20E-03,-1.60E-02,,-1.20E-03,8.00E-03,,-1.20E-03,-2.00E-02,,-1.20E-03,2.00E-02
-4.80E-04,-4.00E-02,,-4.80E-04,2.00E-02,,-1.20E-03,0,,-1.20E-03,1.60E-02,,-1.20E-03,-1.60E-02,,-1.20E-03,8.00E-03,,-1.20E-03,-2.00E-02,,-1.20E-03,4.00E-02
-4.80E-04,-4.00E-02,,-4.80E-04,0,,-1.20E-03,0,,-1.20E-03,1.60E-02,,-1.20E-03,-1.60E-02,,-1.20E-03,8.00E-03,,-1.20E-03,-2.00E-02,,-1.20E-03,4.00E-02
-4.79E-04,-2.00E-02,,-4.79E-04,4.00E-02,,-1.20E-03,-8.00E-03,,-1.20E-03,1.60E-02,,-1.20E-03,-1.60E-02,,-1.20E-03,8.00E-03,,-1.20E-03,-2.00E-02,,-1.20E-03,2.00E-02
-4.79E-04,0,,-4.79E-04,4.00E-02,,-1.20E-03,-8.00E-03,,-1.20E-03,1.60E-02,,-1.20E-03,-1.60E-02,,-1.20E-03,8.00E-03,,-1.20E-03,-2.00E-02,,-1.20E-03,2.00E-02
-4.78E-04,-6.00E-02,,-4.78E-04,0,,-1.20E-03,-8.00E-03,,-1.20E-03,1.60E-02,,-1.20E-03,-1.60E-02,,-1.20E-03,8.00E-03,,-1.20E-03,-2.00E-02,,-1.20E-03,2.00E-02
-4.78E-04,-4.00E-02,,-4.78E-04,0,,-1.20E-03,-1.60E-02,,-1.20E-03,1.60E-02,,-1.20E-03,-1.60E-02,,-1.20E-03,1.60E-02,,-1.20E-03,-2.00E-02,,-1.20E-03,2.00E-02
-4.78E-04,-4.00E-02,,-4.78E-04,2.00E-02,,-1.19E-03,-8.00E-03,,-1.19E-03,1.60E-02,,-1.19E-03,-1.60E-02,,-1.19E-03,8.00E-03,,-1.19E-03,-2.00E-02,,-1.19E-03,2.00E-02
-4.77E-04,-4.00E-02,,-4.77E-04,4.00E-02,,-1.19E-03,-8.00E-03,,-1.19E-03,1.60E-02,,-1.19E-03,-2.40E-02,,-1.19E-03,8.00E-03,,-1.19E-03,-2.00E-02,,-1.19E-03,2.00E-02
-4.77E-04,-4.00E-02,,-4.77E-04,4.00E-02,,-1.19E-03,-1.60E-02,,-1.19E-03,1.60E-02,,-1.19E-03,-2.40E-02,,-1.19E-03,8.00E-03,,-1.19E-03,-2.00E-02,,-1.19E-03,2.00E-02
-4.76E-04,-2.00E-02,,-4.76E-04,2.00E-02,,-1.19E-03,-1.60E-02,,-1.19E-03,1.60E-02,,-1.19E-03,-2.40E-02,,-1.19E-03,8.00E-03,,-1.19E-03,-2.00E-02,,-1.19E-03,2.00E-02
-4.76E-04,-2.00E-02,,-4.76E-04,2.00E-02,,-1.19E-03,-1.60E-02,,-1.19E-03,1.60E-02,,-1.19E-03,-4.00E-02,,-1.19E-03,8.00E-03,,-1.19E-03,-2.00E-02,,-1.19E-03,2.00E-02
-4.76E-04,-4.00E-02,,-4.76E-04,2.00E-02,,-1.19E-03,-1.60E-02,,-1.19E-03,1.60E-02,,-1.19E-03,-3.20E-02,,-1.19E-03,8.00E-03,,-1.19E-03,-2.00E-02,,-1.19E-03,4.00E-02
-4.75E-04,-2.00E-02,,-4.75E-04,4.00E-02,,-1.19E-03,-8.00E-03,,-1.19E-03,1.60E-02,,-1.19E-03,-4.00E-02,,-1.19E-03,8.00E-03,,-1.19E-03,-2.00E-02,,-1.19E-03,2.00E-02
-4.75E-04,-2.00E-02,,-4.75E-04,2.00E-02,,-1.19E-03,-8.00E-03,,-1.19E-03,1.60E-02,,-1.19E-03,-4.00E-02,,-1.19E-03,8.00E-03,,-1.19E-03,-2.00E-02,,-1.19E-03,2.00E-02
-4.74E-04,0,,-4.74E-04,-2.00E-02,,-1.19E-03,-8.00E-03,,-1.19E-03,1.60E-02,,-1.19E-03,-3.20E-02,,-1.19E-03,8.00E-03,,-1.19E-03,-4.00E-02,,-1.19E-03,4.00E-02
-4.74E-04,-2.00E-02,,-4.74E-04,-2.00E-02,,-1.19E-03,-8.00E-03,,-1.19E-03,1.60E-02,,-1.19E-03,-3.20E-02,,-1.19E-03,8.00E-03,,-1.19E-03,-2.00E-02,,-1.19E-03,4.00E-02
